2024-06-08 16:52:18,443 INFO    StreamThr :87672 [internal.py:wandb_internal():85] W&B internal server running at pid: 87672, started at: 2024-06-08 16:52:18.443048
2024-06-08 16:52:18,445 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: status
2024-06-08 16:52:18,448 INFO    WriterThread:87672 [datastore.py:open_for_write():87] open: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/wandb/run-20240608_165218-lvtq07ho/run-lvtq07ho.wandb
2024-06-08 16:52:18,448 DEBUG   SenderThread:87672 [sender.py:send():378] send: header
2024-06-08 16:52:18,469 DEBUG   SenderThread:87672 [sender.py:send():378] send: run
2024-06-08 16:52:19,253 INFO    SenderThread:87672 [dir_watcher.py:__init__():211] watching files in: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/wandb/run-20240608_165218-lvtq07ho/files
2024-06-08 16:52:19,254 INFO    SenderThread:87672 [sender.py:_start_run_threads():1123] run started: lvtq07ho with start time 1717845738.443811
2024-06-08 16:52:19,262 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: check_version
2024-06-08 16:52:19,263 DEBUG   SenderThread:87672 [sender.py:send_request():405] send_request: check_version
2024-06-08 16:52:19,388 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: run_start
2024-06-08 16:52:19,395 DEBUG   HandlerThread:87672 [system_info.py:__init__():26] System info init
2024-06-08 16:52:19,395 DEBUG   HandlerThread:87672 [system_info.py:__init__():41] System info init done
2024-06-08 16:52:19,395 INFO    HandlerThread:87672 [system_monitor.py:start():194] Starting system monitor
2024-06-08 16:52:19,396 INFO    SystemMonitor:87672 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-08 16:52:19,396 INFO    HandlerThread:87672 [system_monitor.py:probe():214] Collecting system info
2024-06-08 16:52:19,399 INFO    SystemMonitor:87672 [interfaces.py:start():188] Started cpu monitoring
2024-06-08 16:52:19,401 INFO    SystemMonitor:87672 [interfaces.py:start():188] Started disk monitoring
2024-06-08 16:52:19,401 INFO    SystemMonitor:87672 [interfaces.py:start():188] Started gpuapple monitoring
2024-06-08 16:52:19,402 INFO    SystemMonitor:87672 [interfaces.py:start():188] Started memory monitoring
2024-06-08 16:52:19,404 INFO    SystemMonitor:87672 [interfaces.py:start():188] Started network monitoring
2024-06-08 16:52:19,773 DEBUG   HandlerThread:87672 [system_info.py:probe():150] Probing system
2024-06-08 16:52:19,776 DEBUG   HandlerThread:87672 [system_info.py:_probe_git():135] Probing git
2024-06-08 16:52:19,785 DEBUG   HandlerThread:87672 [system_info.py:_probe_git():143] Probing git done
2024-06-08 16:52:19,785 DEBUG   HandlerThread:87672 [system_info.py:probe():198] Probing system done
2024-06-08 16:52:19,785 DEBUG   HandlerThread:87672 [system_monitor.py:probe():223] {'os': 'macOS-14.5-arm64-arm-64bit', 'python': '3.12.3', 'heartbeatAt': '2024-06-08T11:22:19.773926', 'startedAt': '2024-06-08T11:22:18.430142', 'docker': None, 'cuda': None, 'args': ('-d', 'mps', '-layer', '4', '-mb', '1', '-e', '25', '-btr', '16', '-task', 'train', '-eval', 'profession', '-nds', 'neuron masking'), 'state': 'running', 'program': '/Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/MaheepChaudhary/SAE_vs_DAS.git', 'commit': '59d8a1064ae22bf76e3f3486d1bfe8666bc7e239'}, 'email': 'my email address used on my git repo', 'root': '/Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS', 'host': 'Maheeps-MBP', 'username': 'maheepchaudhary', 'executable': '/Users/maheepchaudhary/miniforge3/envs/nnsight/bin/python', 'cpu_count': 11, 'cpu_count_logical': 11, 'cpu_freq': {'current': 4056, 'min': 696, 'max': 4056}, 'cpu_freq_per_core': [{'current': 4056, 'min': 696, 'max': 4056}], 'disk': {'/': {'total': 460.4317207336426, 'used': 403.8350067138672}}, 'gpuapple': {'type': 'Apple M3 Pro', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 18.0}}
2024-06-08 16:52:19,785 INFO    HandlerThread:87672 [system_monitor.py:probe():224] Finished collecting system info
2024-06-08 16:52:19,785 INFO    HandlerThread:87672 [system_monitor.py:probe():227] Publishing system info
2024-06-08 16:52:19,785 DEBUG   HandlerThread:87672 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-08 16:52:20,258 INFO    Thread-12 :87672 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/wandb/run-20240608_165218-lvtq07ho/files/conda-environment.yaml
2024-06-08 16:52:24,277 INFO    Thread-12 :87672 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/wandb/run-20240608_165218-lvtq07ho/files/conda-environment.yaml
2024-06-08 16:52:24,316 DEBUG   HandlerThread:87672 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-08 16:52:24,317 INFO    HandlerThread:87672 [system_monitor.py:probe():229] Finished publishing system info
2024-06-08 16:52:24,319 DEBUG   SenderThread:87672 [sender.py:send():378] send: files
2024-06-08 16:52:24,319 INFO    SenderThread:87672 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-06-08 16:52:24,319 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:52:24,372 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: python_packages
2024-06-08 16:52:24,372 DEBUG   SenderThread:87672 [sender.py:send_request():405] send_request: python_packages
2024-06-08 16:52:24,373 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: stop_status
2024-06-08 16:52:24,373 DEBUG   SenderThread:87672 [sender.py:send_request():405] send_request: stop_status
2024-06-08 16:52:24,732 DEBUG   SenderThread:87672 [sender.py:send():378] send: telemetry
2024-06-08 16:52:24,732 DEBUG   SenderThread:87672 [sender.py:send():378] send: exit
2024-06-08 16:52:24,732 INFO    SenderThread:87672 [sender.py:send_exit():585] handling exit code: 1
2024-06-08 16:52:24,733 INFO    SenderThread:87672 [sender.py:send_exit():587] handling runtime: 4
2024-06-08 16:52:24,733 INFO    SenderThread:87672 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-08 16:52:24,733 INFO    SenderThread:87672 [sender.py:send_exit():593] send defer
2024-06-08 16:52:24,733 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: defer
2024-06-08 16:52:24,733 INFO    HandlerThread:87672 [handler.py:handle_request_defer():184] handle defer: 0
2024-06-08 16:52:24,734 DEBUG   SenderThread:87672 [sender.py:send_request():405] send_request: defer
2024-06-08 16:52:24,734 INFO    SenderThread:87672 [sender.py:send_request_defer():609] handle sender defer: 0
2024-06-08 16:52:24,734 INFO    SenderThread:87672 [sender.py:transition_state():613] send defer: 1
2024-06-08 16:52:24,734 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: defer
2024-06-08 16:52:24,734 INFO    HandlerThread:87672 [handler.py:handle_request_defer():184] handle defer: 1
2024-06-08 16:52:24,734 DEBUG   SenderThread:87672 [sender.py:send_request():405] send_request: defer
2024-06-08 16:52:24,734 INFO    SenderThread:87672 [sender.py:send_request_defer():609] handle sender defer: 1
2024-06-08 16:52:24,734 INFO    SenderThread:87672 [sender.py:transition_state():613] send defer: 2
2024-06-08 16:52:24,734 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: defer
2024-06-08 16:52:24,734 INFO    HandlerThread:87672 [handler.py:handle_request_defer():184] handle defer: 2
2024-06-08 16:52:24,734 INFO    HandlerThread:87672 [system_monitor.py:finish():203] Stopping system monitor
2024-06-08 16:52:24,734 DEBUG   SystemMonitor:87672 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-08 16:52:24,734 DEBUG   SystemMonitor:87672 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-08 16:52:24,734 INFO    HandlerThread:87672 [interfaces.py:finish():200] Joined cpu monitor
2024-06-08 16:52:24,734 DEBUG   SystemMonitor:87672 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-08 16:52:24,734 INFO    HandlerThread:87672 [interfaces.py:finish():200] Joined disk monitor
2024-06-08 16:52:24,735 INFO    HandlerThread:87672 [interfaces.py:finish():200] Joined gpuapple monitor
2024-06-08 16:52:24,735 INFO    HandlerThread:87672 [interfaces.py:finish():200] Joined memory monitor
2024-06-08 16:52:24,735 INFO    HandlerThread:87672 [interfaces.py:finish():200] Joined network monitor
2024-06-08 16:52:24,735 DEBUG   SenderThread:87672 [sender.py:send_request():405] send_request: defer
2024-06-08 16:52:24,735 INFO    SenderThread:87672 [sender.py:send_request_defer():609] handle sender defer: 2
2024-06-08 16:52:24,735 INFO    SenderThread:87672 [sender.py:transition_state():613] send defer: 3
2024-06-08 16:52:24,735 DEBUG   SenderThread:87672 [sender.py:send():378] send: telemetry
2024-06-08 16:52:24,735 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: defer
2024-06-08 16:52:24,735 DEBUG   SenderThread:87672 [sender.py:send():378] send: stats
2024-06-08 16:52:24,735 INFO    HandlerThread:87672 [handler.py:handle_request_defer():184] handle defer: 3
2024-06-08 16:52:24,735 DEBUG   SenderThread:87672 [sender.py:send_request():405] send_request: defer
2024-06-08 16:52:24,735 INFO    SenderThread:87672 [sender.py:send_request_defer():609] handle sender defer: 3
2024-06-08 16:52:24,735 INFO    SenderThread:87672 [sender.py:transition_state():613] send defer: 4
2024-06-08 16:52:24,735 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: defer
2024-06-08 16:52:24,735 INFO    HandlerThread:87672 [handler.py:handle_request_defer():184] handle defer: 4
2024-06-08 16:52:24,735 DEBUG   SenderThread:87672 [sender.py:send_request():405] send_request: defer
2024-06-08 16:52:24,735 INFO    SenderThread:87672 [sender.py:send_request_defer():609] handle sender defer: 4
2024-06-08 16:52:24,735 INFO    SenderThread:87672 [sender.py:transition_state():613] send defer: 5
2024-06-08 16:52:24,735 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: defer
2024-06-08 16:52:24,735 INFO    HandlerThread:87672 [handler.py:handle_request_defer():184] handle defer: 5
2024-06-08 16:52:24,735 DEBUG   SenderThread:87672 [sender.py:send():378] send: summary
2024-06-08 16:52:24,735 INFO    SenderThread:87672 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-08 16:52:24,736 DEBUG   SenderThread:87672 [sender.py:send_request():405] send_request: defer
2024-06-08 16:52:24,736 INFO    SenderThread:87672 [sender.py:send_request_defer():609] handle sender defer: 5
2024-06-08 16:52:24,736 INFO    SenderThread:87672 [sender.py:transition_state():613] send defer: 6
2024-06-08 16:52:24,736 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: defer
2024-06-08 16:52:24,736 INFO    HandlerThread:87672 [handler.py:handle_request_defer():184] handle defer: 6
2024-06-08 16:52:24,736 DEBUG   SenderThread:87672 [sender.py:send_request():405] send_request: defer
2024-06-08 16:52:24,736 INFO    SenderThread:87672 [sender.py:send_request_defer():609] handle sender defer: 6
2024-06-08 16:52:24,737 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:52:25,036 INFO    SenderThread:87672 [sender.py:transition_state():613] send defer: 7
2024-06-08 16:52:25,037 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: defer
2024-06-08 16:52:25,037 INFO    HandlerThread:87672 [handler.py:handle_request_defer():184] handle defer: 7
2024-06-08 16:52:25,037 DEBUG   SenderThread:87672 [sender.py:send_request():405] send_request: defer
2024-06-08 16:52:25,037 INFO    SenderThread:87672 [sender.py:send_request_defer():609] handle sender defer: 7
2024-06-08 16:52:25,283 INFO    Thread-12 :87672 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/wandb/run-20240608_165218-lvtq07ho/files/config.yaml
2024-06-08 16:52:25,284 INFO    Thread-12 :87672 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/wandb/run-20240608_165218-lvtq07ho/files/requirements.txt
2024-06-08 16:52:25,285 INFO    Thread-12 :87672 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/wandb/run-20240608_165218-lvtq07ho/files/wandb-summary.json
2024-06-08 16:52:25,285 INFO    Thread-12 :87672 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/wandb/run-20240608_165218-lvtq07ho/files/wandb-metadata.json
2024-06-08 16:52:25,285 INFO    Thread-12 :87672 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/wandb/run-20240608_165218-lvtq07ho/files/output.log
2024-06-08 16:52:25,378 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-08 16:52:25,388 INFO    wandb-upload_0:87672 [upload_job.py:push():130] Uploaded file /var/folders/_x/mkf1szd12yv28px5ztl_sjjr0000gn/T/tmpala_xkedwandb/jdmhz3dv-wandb-metadata.json
2024-06-08 16:52:26,742 INFO    SenderThread:87672 [sender.py:transition_state():613] send defer: 8
2024-06-08 16:52:26,743 DEBUG   SenderThread:87672 [sender.py:send_request():405] send_request: poll_exit
2024-06-08 16:52:26,743 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: defer
2024-06-08 16:52:26,743 INFO    HandlerThread:87672 [handler.py:handle_request_defer():184] handle defer: 8
2024-06-08 16:52:26,744 DEBUG   SenderThread:87672 [sender.py:send_request():405] send_request: defer
2024-06-08 16:52:26,744 INFO    SenderThread:87672 [sender.py:send_request_defer():609] handle sender defer: 8
2024-06-08 16:52:26,744 INFO    SenderThread:87672 [job_builder.py:build():432] Attempting to build job artifact
2024-06-08 16:52:26,745 INFO    SenderThread:87672 [job_builder.py:_get_source_type():565] is repo sourced job
2024-06-08 16:52:26,769 INFO    SenderThread:87672 [job_builder.py:build():541] adding wandb-job metadata file
2024-06-08 16:52:26,771 INFO    SenderThread:87672 [sender.py:transition_state():613] send defer: 9
2024-06-08 16:52:26,771 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: defer
2024-06-08 16:52:26,771 INFO    HandlerThread:87672 [handler.py:handle_request_defer():184] handle defer: 9
2024-06-08 16:52:26,771 DEBUG   SenderThread:87672 [sender.py:send():378] send: artifact
2024-06-08 16:52:27,292 INFO    Thread-12 :87672 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/wandb/run-20240608_165218-lvtq07ho/files/output.log
2024-06-08 16:52:27,388 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-08 16:52:29,076 INFO    wandb-upload_1:87672 [upload_job.py:push():88] Uploaded file /var/folders/_x/mkf1szd12yv28px5ztl_sjjr0000gn/T/tmp22jbk3ff/wandb-job.json
2024-06-08 16:52:29,144 INFO    wandb-upload_0:87672 [upload_job.py:push():88] Uploaded file /Users/maheepchaudhary/Library/Application Support/wandb/artifacts/staging/tmpdnv4kflz
2024-06-08 16:52:30,876 INFO    SenderThread:87672 [sender.py:send_artifact():1467] sent artifact job-https___github.com_MaheepChaudhary_SAE_vs_DAS.git_main.py - {'id': 'QXJ0aWZhY3Q6ODY0NzM1MTk5', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3ODM4MjIxOA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODY0NjUwMTI4', 'versionIndex': 38}}}
2024-06-08 16:52:30,877 DEBUG   SenderThread:87672 [sender.py:send_request():405] send_request: defer
2024-06-08 16:52:30,878 DEBUG   HandlerThread:87672 [handler.py:handle_request():158] handle_request: status_report
2024-06-08 16:52:30,878 INFO    SenderThread:87672 [sender.py:send_request_defer():609] handle sender defer: 9
2024-06-08 16:52:30,878 INFO    SenderThread:87672 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-08 16:52:31,303 INFO    SenderThread:87672 [dir_watcher.py:finish():388] scan: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/wandb/run-20240608_165218-lvtq07ho/files
