2024-06-25 18:13:04,588 INFO    StreamThr :4244 [internal.py:wandb_internal():85] W&B internal server running at pid: 4244, started at: 2024-06-25 18:13:04.588350
2024-06-25 18:13:04,589 DEBUG   HandlerThread:4244 [handler.py:handle_request():158] handle_request: status
2024-06-25 18:13:04,591 INFO    WriterThread:4244 [datastore.py:open_for_write():87] open: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/gpt2/wandb/run-20240625_181304-df7yem6e/run-df7yem6e.wandb
2024-06-25 18:13:04,591 DEBUG   SenderThread:4244 [sender.py:send():378] send: header
2024-06-25 18:13:04,605 DEBUG   SenderThread:4244 [sender.py:send():378] send: run
2024-06-25 18:13:05,409 INFO    SenderThread:4244 [dir_watcher.py:__init__():211] watching files in: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/gpt2/wandb/run-20240625_181304-df7yem6e/files
2024-06-25 18:13:05,409 INFO    SenderThread:4244 [sender.py:_start_run_threads():1123] run started: df7yem6e with start time 1719319384.588904
2024-06-25 18:13:05,417 DEBUG   HandlerThread:4244 [handler.py:handle_request():158] handle_request: check_version
2024-06-25 18:13:05,417 DEBUG   SenderThread:4244 [sender.py:send_request():405] send_request: check_version
2024-06-25 18:13:05,534 DEBUG   HandlerThread:4244 [handler.py:handle_request():158] handle_request: run_start
2024-06-25 18:13:05,542 DEBUG   HandlerThread:4244 [system_info.py:__init__():26] System info init
2024-06-25 18:13:05,542 DEBUG   HandlerThread:4244 [system_info.py:__init__():41] System info init done
2024-06-25 18:13:05,542 INFO    HandlerThread:4244 [system_monitor.py:start():194] Starting system monitor
2024-06-25 18:13:05,542 INFO    SystemMonitor:4244 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-25 18:13:05,542 INFO    HandlerThread:4244 [system_monitor.py:probe():214] Collecting system info
2024-06-25 18:13:05,545 INFO    SystemMonitor:4244 [interfaces.py:start():188] Started cpu monitoring
2024-06-25 18:13:05,547 INFO    SystemMonitor:4244 [interfaces.py:start():188] Started disk monitoring
2024-06-25 18:13:05,549 INFO    SystemMonitor:4244 [interfaces.py:start():188] Started gpuapple monitoring
2024-06-25 18:13:05,550 INFO    SystemMonitor:4244 [interfaces.py:start():188] Started memory monitoring
2024-06-25 18:13:05,551 INFO    SystemMonitor:4244 [interfaces.py:start():188] Started network monitoring
2024-06-25 18:13:06,075 DEBUG   HandlerThread:4244 [system_info.py:probe():150] Probing system
2024-06-25 18:13:06,078 DEBUG   HandlerThread:4244 [system_info.py:_probe_git():135] Probing git
2024-06-25 18:13:06,091 DEBUG   HandlerThread:4244 [system_info.py:_probe_git():143] Probing git done
2024-06-25 18:13:06,091 DEBUG   HandlerThread:4244 [system_info.py:probe():198] Probing system done
2024-06-25 18:13:06,091 DEBUG   HandlerThread:4244 [system_monitor.py:probe():223] {'os': 'macOS-14.5-arm64-arm-64bit', 'python': '3.12.3', 'heartbeatAt': '2024-06-25T12:43:06.075323', 'startedAt': '2024-06-25T12:43:04.584531', 'docker': None, 'cuda': None, 'args': ('-efp', 'continent_intervention_dataset.json', '-a', 'continent', '-d', 'cpu', '-tla', '61', '-method', 'sae masking', '-t', 'train'), 'state': 'running', 'program': '/Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/gpt2/main_train.py', 'codePathLocal': 'main_train.py', 'codePath': 'gpt2/main_train.py', 'git': {'remote': 'https://github.com/MaheepChaudhary/SAE_vs_DAS.git', 'commit': '634656cecbc5618359539118f0db8f691426da33'}, 'email': 'my email address used on my git repo', 'root': '/Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS', 'host': 'Maheeps-MBP', 'username': 'maheepchaudhary', 'executable': '/Users/maheepchaudhary/miniforge3/envs/nnsight/bin/python', 'cpu_count': 11, 'cpu_count_logical': 11, 'cpu_freq': {'current': 4056, 'min': 696, 'max': 4056}, 'cpu_freq_per_core': [{'current': 4056, 'min': 696, 'max': 4056}], 'disk': {'/': {'total': 460.4317207336426, 'used': 406.22031021118164}}, 'gpuapple': {'type': 'Apple M3 Pro', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 18.0}}
2024-06-25 18:13:06,091 INFO    HandlerThread:4244 [system_monitor.py:probe():224] Finished collecting system info
2024-06-25 18:13:06,091 INFO    HandlerThread:4244 [system_monitor.py:probe():227] Publishing system info
2024-06-25 18:13:06,091 DEBUG   HandlerThread:4244 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-25 18:13:06,415 INFO    Thread-12 :4244 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/gpt2/wandb/run-20240625_181304-df7yem6e/files/conda-environment.yaml
2024-06-25 18:13:10,610 DEBUG   HandlerThread:4244 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-25 18:13:10,611 INFO    HandlerThread:4244 [system_monitor.py:probe():229] Finished publishing system info
2024-06-25 18:13:10,612 DEBUG   HandlerThread:4244 [handler.py:handle_request():158] handle_request: status_report
2024-06-25 18:13:10,612 DEBUG   HandlerThread:4244 [handler.py:handle_request():158] handle_request: keepalive
2024-06-25 18:13:10,612 DEBUG   SenderThread:4244 [sender.py:send():378] send: files
2024-06-25 18:13:10,612 INFO    SenderThread:4244 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-06-25 18:13:10,669 DEBUG   HandlerThread:4244 [handler.py:handle_request():158] handle_request: python_packages
2024-06-25 18:13:10,669 DEBUG   SenderThread:4244 [sender.py:send_request():405] send_request: python_packages
2024-06-25 18:13:10,670 DEBUG   SenderThread:4244 [sender.py:send():378] send: telemetry
2024-06-25 18:13:10,670 DEBUG   HandlerThread:4244 [handler.py:handle_request():158] handle_request: stop_status
2024-06-25 18:13:10,670 DEBUG   SenderThread:4244 [sender.py:send_request():405] send_request: stop_status
2024-06-25 18:13:11,061 DEBUG   SenderThread:4244 [sender.py:send():378] send: telemetry
2024-06-25 18:13:11,062 DEBUG   SenderThread:4244 [sender.py:send():378] send: run
2024-06-25 18:13:11,365 INFO    SenderThread:4244 [sender.py:send_run():996] updated run: df7yem6e
2024-06-25 18:13:11,441 INFO    Thread-12 :4244 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/gpt2/wandb/run-20240625_181304-df7yem6e/files/config.yaml
2024-06-25 18:13:11,441 INFO    Thread-12 :4244 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/gpt2/wandb/run-20240625_181304-df7yem6e/files/conda-environment.yaml
