2024-06-30 04:41:36,747 INFO    StreamThr :21463 [internal.py:wandb_internal():85] W&B internal server running at pid: 21463, started at: 2024-06-30 04:41:36.746597
2024-06-30 04:41:36,749 DEBUG   HandlerThread:21463 [handler.py:handle_request():158] handle_request: status
2024-06-30 04:41:36,752 INFO    WriterThread:21463 [datastore.py:open_for_write():87] open: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/gpt2/wandb/run-20240630_044136-jmgu1mje/run-jmgu1mje.wandb
2024-06-30 04:41:36,752 DEBUG   SenderThread:21463 [sender.py:send():378] send: header
2024-06-30 04:41:36,781 DEBUG   SenderThread:21463 [sender.py:send():378] send: run
2024-06-30 04:41:37,531 INFO    SenderThread:21463 [dir_watcher.py:__init__():211] watching files in: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/gpt2/wandb/run-20240630_044136-jmgu1mje/files
2024-06-30 04:41:37,531 INFO    SenderThread:21463 [sender.py:_start_run_threads():1123] run started: jmgu1mje with start time 1719702696.746999
2024-06-30 04:41:37,542 DEBUG   HandlerThread:21463 [handler.py:handle_request():158] handle_request: check_version
2024-06-30 04:41:37,542 DEBUG   SenderThread:21463 [sender.py:send_request():405] send_request: check_version
2024-06-30 04:41:37,641 DEBUG   HandlerThread:21463 [handler.py:handle_request():158] handle_request: run_start
2024-06-30 04:41:37,645 DEBUG   HandlerThread:21463 [system_info.py:__init__():26] System info init
2024-06-30 04:41:37,645 DEBUG   HandlerThread:21463 [system_info.py:__init__():41] System info init done
2024-06-30 04:41:37,645 INFO    HandlerThread:21463 [system_monitor.py:start():194] Starting system monitor
2024-06-30 04:41:37,645 INFO    SystemMonitor:21463 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-30 04:41:37,645 INFO    HandlerThread:21463 [system_monitor.py:probe():214] Collecting system info
2024-06-30 04:41:37,647 INFO    SystemMonitor:21463 [interfaces.py:start():188] Started cpu monitoring
2024-06-30 04:41:37,648 INFO    SystemMonitor:21463 [interfaces.py:start():188] Started disk monitoring
2024-06-30 04:41:37,649 INFO    SystemMonitor:21463 [interfaces.py:start():188] Started gpuapple monitoring
2024-06-30 04:41:37,650 INFO    SystemMonitor:21463 [interfaces.py:start():188] Started memory monitoring
2024-06-30 04:41:37,650 INFO    SystemMonitor:21463 [interfaces.py:start():188] Started network monitoring
2024-06-30 04:41:38,150 DEBUG   HandlerThread:21463 [system_info.py:probe():150] Probing system
2024-06-30 04:41:38,152 DEBUG   HandlerThread:21463 [system_info.py:_probe_git():135] Probing git
2024-06-30 04:41:38,165 DEBUG   HandlerThread:21463 [system_info.py:_probe_git():143] Probing git done
2024-06-30 04:41:38,165 DEBUG   HandlerThread:21463 [system_info.py:probe():198] Probing system done
2024-06-30 04:41:38,165 DEBUG   HandlerThread:21463 [system_monitor.py:probe():223] {'os': 'macOS-14.5-arm64-arm-64bit', 'python': '3.12.3', 'heartbeatAt': '2024-06-29T23:11:38.150184', 'startedAt': '2024-06-29T23:11:36.733166', 'docker': None, 'cuda': None, 'args': ('-efp', 'continent_intervention_dataset.json', '-a', 'continent', '-d', 'cpu', '-tla', '61', '-method', 'das masking', '-t', 'train', '-e', '2', '-n', 'nosigmoid'), 'state': 'running', 'program': '/Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/gpt2/main_train.py', 'codePathLocal': 'main_train.py', 'codePath': 'gpt2/main_train.py', 'git': {'remote': 'https://github.com/MaheepChaudhary/SAE_vs_DAS.git', 'commit': 'ad759ef8068f4eb60ce7831346659dc17aaae99a'}, 'email': 'my email address used on my git repo', 'root': '/Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS', 'host': 'Maheeps-MBP', 'username': 'maheepchaudhary', 'executable': '/Users/maheepchaudhary/miniforge3/envs/nnsight/bin/python', 'cpu_count': 11, 'cpu_count_logical': 11, 'cpu_freq': {'current': 4056, 'min': 696, 'max': 4056}, 'cpu_freq_per_core': [{'current': 4056, 'min': 696, 'max': 4056}], 'disk': {'/': {'total': 460.4317207336426, 'used': 421.8174018859863}}, 'gpuapple': {'type': 'Apple M3 Pro', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 18.0}}
2024-06-30 04:41:38,165 INFO    HandlerThread:21463 [system_monitor.py:probe():224] Finished collecting system info
2024-06-30 04:41:38,165 INFO    HandlerThread:21463 [system_monitor.py:probe():227] Publishing system info
2024-06-30 04:41:38,165 DEBUG   HandlerThread:21463 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-30 04:41:38,534 INFO    Thread-12 :21463 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/maheepchaudhary/pytorch/Projects/SAE_vs_DAS/gpt2/wandb/run-20240630_044136-jmgu1mje/files/conda-environment.yaml
2024-06-30 04:41:42,857 DEBUG   HandlerThread:21463 [system_info.py:_save_conda():222] Saving conda packages done
